,lat,lon,precio,sup_total,expensas,ambientes,fuente,precio_moneda,geometry,index_right,BARRIO
4,-34.56208,-58.456680000000006,290000.0,200.0,48000.0,4.0,argenprop,$,POINT (-58.45668000000001 -34.56208),43,BELGRANO
119,-34.56012,-58.4603,33000.0,42.0,3850.0,2.0,argenprop,$,POINT (-58.4603 -34.56012),43,BELGRANO
175,-34.567440000000005,-58.45672,35000.0,37.0,6900.0,1.0,argenprop,$,POINT (-58.45672 -34.56744),43,BELGRANO
177,-34.56208,-58.456680000000006,75000.0,80.0,12000.0,3.0,argenprop,$,POINT (-58.45668000000001 -34.56208),43,BELGRANO
184,-34.55537,-58.442119999999996,50000.0,60.0,11500.0,2.0,argenprop,$,POINT (-58.44212 -34.55537),43,BELGRANO
221,-34.55969,-58.45443,75000.0,95.0,20560.0,3.0,argenprop,$,POINT (-58.45443 -34.55969),43,BELGRANO
223,-34.56511,-58.45462,120000.0,172.0,0.0,4.0,argenprop,$,POINT (-58.45462 -34.56511),43,BELGRANO
224,-34.56532,-58.44805,125000.0,129.0,33200.0,4.0,argenprop,$,POINT (-58.44805 -34.56532),43,BELGRANO
228,-34.56709,-58.47282,47000.0,41.0,0.0,1.0,argenprop,$,POINT (-58.47282 -34.56709),43,BELGRANO
229,-34.566309999999994,-58.470319999999994,65000.0,110.0,12205.0,4.0,argenprop,$,POINT (-58.47031999999999 -34.56630999999999),43,BELGRANO
230,-34.56329,-58.45171,150000.0,100.0,22072.0,4.0,argenprop,$,POINT (-58.45171 -34.56329),43,BELGRANO
266,-34.56074,-58.46235,50000.0,64.0,12000.0,3.0,argenprop,$,POINT (-58.46235 -34.56074),43,BELGRANO
344,-34.55772,-58.45754,38000.0,36.0,9500.0,2.0,argenprop,$,POINT (-58.45754 -34.55772),43,BELGRANO
346,-34.55772,-58.45754,38000.0,36.0,9500.0,2.0,argenprop,$,POINT (-58.45754 -34.55772),43,BELGRANO
354,-34.56326,-58.46236,60000.0,49.0,12000.0,2.0,argenprop,$,POINT (-58.46236 -34.56326),43,BELGRANO
363,-34.55953,-58.457080000000005,65000.0,68.0,13000.0,3.0,argenprop,$,POINT (-58.45708 -34.55953),43,BELGRANO
438,-34.55577,-58.46209,32000.0,40.0,7100.0,1.0,argenprop,$,POINT (-58.46209 -34.55577),43,BELGRANO
463,-34.56757,-58.4587,45000.0,54.0,7500.0,2.0,argenprop,$,POINT (-58.4587 -34.56757),43,BELGRANO
465,-34.55802,-58.4453,30000.0,41.0,5000.0,2.0,argenprop,$,POINT (-58.4453 -34.55802),43,BELGRANO
475,-34.56723,-58.45522,22000.0,25.0,5000.0,1.0,argenprop,$,POINT (-58.45522 -34.56723),43,BELGRANO
497,-34.56107,-58.4618,38000.0,52.0,8260.0,2.0,argenprop,$,POINT (-58.4618 -34.56107),43,BELGRANO
519,-34.554629999999996,-58.45579,33000.0,34.0,5000.0,1.0,argenprop,$,POINT (-58.45579 -34.55463),43,BELGRANO
524,-34.56757,-58.47054,48000.0,58.0,6000.0,3.0,argenprop,$,POINT (-58.47054 -34.56757),43,BELGRANO
527,-34.56766,-58.45514,34000.0,37.0,6000.0,2.0,argenprop,$,POINT (-58.45514 -34.56766),43,BELGRANO
567,-34.56765,-58.47241999999999,45000.0,40.0,4400.0,2.0,argenprop,$,POINT (-58.47241999999999 -34.56765),43,BELGRANO
573,-34.5622,-58.4471,210000.0,165.0,53000.0,4.0,argenprop,$,POINT (-58.4471 -34.5622),43,BELGRANO
581,-34.55514,-58.46168,44000.0,38.0,7000.0,1.0,argenprop,$,POINT (-58.46168 -34.55514),43,BELGRANO
582,-34.55514,-58.46168,40000.0,38.0,7000.0,1.0,argenprop,$,POINT (-58.46168 -34.55514),43,BELGRANO
612,-34.565459999999995,-58.47116,60000.0,65.0,12990.0,3.0,argenprop,$,POINT (-58.47116 -34.56545999999999),43,BELGRANO
651,-34.565979999999996,-58.45601,40000.0,38.0,3700.0,2.0,argenprop,$,POINT (-58.45601 -34.56598),43,BELGRANO
652,-34.56705,-58.45778000000001,37000.0,40.0,7300.0,2.0,argenprop,$,POINT (-58.45778000000001 -34.56705),43,BELGRANO
658,-34.56192,-58.451530000000005,75000.0,78.0,18000.0,4.0,argenprop,$,POINT (-58.45153000000001 -34.56192),43,BELGRANO
662,-34.56191,-58.461569999999995,63000.0,59.0,18500.0,3.0,argenprop,$,POINT (-58.46156999999999 -34.56191),43,BELGRANO
698,-34.560359999999996,-58.46374,63000.0,49.0,15000.0,2.0,argenprop,$,POINT (-58.46374 -34.56036),43,BELGRANO
714,-34.56416,-58.46471,36000.0,43.0,7500.0,2.0,argenprop,$,POINT (-58.46471 -34.56416),43,BELGRANO
721,-34.56897,-58.45786,150000.0,75.0,17000.0,3.0,argenprop,$,POINT (-58.45786 -34.56897),43,BELGRANO
750,-34.56492,-58.46591,100000.0,58.0,13000.0,3.0,argenprop,$,POINT (-58.46591 -34.56492),43,BELGRANO
757,-34.56081,-58.44441,44000.0,40.0,5100.0,2.0,argenprop,$,POINT (-58.44441 -34.56081),43,BELGRANO
758,-34.5656,-58.45312,80000.0,70.0,11000.0,3.0,argenprop,$,POINT (-58.45312 -34.5656),43,BELGRANO
768,-34.56208,-58.456680000000006,70000.0,88.0,19500.0,4.0,argenprop,$,POINT (-58.45668000000001 -34.56208),43,BELGRANO
778,-34.55699,-58.45788,30000.0,35.0,6000.0,1.0,argenprop,$,POINT (-58.45788 -34.55699),43,BELGRANO
833,-34.56341,-58.46573000000001,30000.0,35.0,6000.0,1.0,argenprop,$,POINT (-58.46573000000001 -34.56341),43,BELGRANO
879,-34.56208,-58.456680000000006,46000.0,46.0,4800.0,2.0,argenprop,$,POINT (-58.45668000000001 -34.56208),43,BELGRANO
925,-34.5629,-58.46269,40000.0,38.0,3500.0,1.0,argenprop,$,POINT (-58.46269 -34.5629),43,BELGRANO
926,-34.5629,-58.46269,40000.0,38.0,3500.0,1.0,argenprop,$,POINT (-58.46269 -34.5629),43,BELGRANO
939,-34.56381,-58.45281,29500.0,38.0,4800.0,2.0,argenprop,$,POINT (-58.45281 -34.56381),43,BELGRANO
944,-34.55389,-58.44986,60000.0,67.0,0.0,3.0,argenprop,$,POINT (-58.44986 -34.55389),43,BELGRANO
970,-34.55596,-58.46225,29500.0,46.0,9000.0,1.0,argenprop,$,POINT (-58.46225 -34.55596),43,BELGRANO
972,-34.55596,-58.46225,29500.0,46.0,9000.0,1.0,argenprop,$,POINT (-58.46225 -34.55596),43,BELGRANO
992,-34.55661,-58.458369999999995,75000.0,98.0,24000.0,3.0,argenprop,$,POINT (-58.45837 -34.55661),43,BELGRANO
1015,-34.56593,-58.46515,120000.0,34.0,0.0,1.0,argenprop,$,POINT (-58.46515 -34.56593),43,BELGRANO
1026,-34.55835,-58.46548000000001,33000.0,35.0,8000.0,2.0,argenprop,$,POINT (-58.46548000000001 -34.55835),43,BELGRANO
1027,-34.55749,-58.45834,47000.0,70.0,13000.0,3.0,argenprop,$,POINT (-58.45834 -34.55749),43,BELGRANO
1029,-34.55389,-58.455569999999994,32000.0,35.0,8500.0,1.0,argenprop,$,POINT (-58.45556999999999 -34.55389),43,BELGRANO
1146,-34.56361,-58.465540000000004,47000.0,41.0,5200.0,2.0,argenprop,$,POINT (-58.46554 -34.56361),43,BELGRANO
1149,-34.56125,-58.462759999999996,50000.0,62.0,5200.0,1.0,argenprop,$,POINT (-58.46276 -34.56125),43,BELGRANO
1162,-34.5629,-58.46077,65000.0,45.0,11000.0,2.0,argenprop,$,POINT (-58.46077 -34.5629),43,BELGRANO
1163,-34.56425,-58.45154,85000.0,92.0,21800.0,4.0,argenprop,$,POINT (-58.45154 -34.56425),43,BELGRANO
1171,-34.56208,-58.456680000000006,42000.0,45.0,4500.0,2.0,argenprop,$,POINT (-58.45668000000001 -34.56208),43,BELGRANO
1176,-34.563959999999994,-58.45633,35000.0,42.0,6500.0,2.0,argenprop,$,POINT (-58.45633 -34.56395999999999),43,BELGRANO
1181,-34.56208,-58.456680000000006,55000.0,60.0,11700.0,3.0,argenprop,$,POINT (-58.45668000000001 -34.56208),43,BELGRANO
1188,-34.557790000000004,-58.45176,180000.0,260.0,0.0,4.0,argenprop,$,POINT (-58.45176 -34.55779),43,BELGRANO
1202,-34.55656,-58.46204,37000.0,38.0,7000.0,2.0,argenprop,$,POINT (-58.46204 -34.55656),43,BELGRANO
1224,-34.56732,-58.465819999999994,135000.0,104.0,0.0,3.0,argenprop,$,POINT (-58.46581999999999 -34.56732),43,BELGRANO
31,-34.5533,-58.45831170000001,44000.0,38.0,8000.0,1.0,zonaprop,$,POINT (-58.45831170000001 -34.5533),43,BELGRANO
36,-34.5613076,-58.4565454,25000.0,36.0,5000.0,2.0,zonaprop,$,POINT (-58.4565454 -34.5613076),43,BELGRANO
83,-34.5512545,-58.445662,50000.0,48.0,15800.0,2.0,zonaprop,$,POINT (-58.445662 -34.5512545),43,BELGRANO
84,-34.559113200000006,-58.4564248,33000.0,40.0,7800.0,2.0,zonaprop,$,POINT (-58.4564248 -34.55911320000001),43,BELGRANO
108,-34.5627114,-58.46014889999999,48000.0,45.0,6000.0,2.0,zonaprop,$,POINT (-58.46014889999999 -34.5627114),43,BELGRANO
117,-34.55638428979592,-58.44820980816327,35000.0,35.0,5000.0,1.0,zonaprop,$,POINT (-58.44820980816327 -34.55638428979592),43,BELGRANO
252,-34.5613076,-58.4565454,35000.0,33.0,3500.0,1.0,zonaprop,$,POINT (-58.4565454 -34.5613076),43,BELGRANO
256,-34.5613076,-58.4565454,35000.0,33.0,3500.0,1.0,zonaprop,$,POINT (-58.4565454 -34.5613076),43,BELGRANO
268,-34.5623537,-58.45221110000001,100000.0,100.0,18500.0,4.0,zonaprop,$,POINT (-58.45221110000001 -34.5623537),43,BELGRANO
273,-34.56093118478261,-58.45326011304348,62000.0,55.0,15000.0,3.0,zonaprop,$,POINT (-58.45326011304348 -34.56093118478261),43,BELGRANO
303,-34.5642095,-58.4649701,29000.0,33.0,2600.0,1.0,zonaprop,$,POINT (-58.4649701 -34.5642095),43,BELGRANO
305,-34.5563152,-58.464135899999995,40000.0,38.0,8000.0,1.0,zonaprop,$,POINT (-58.4641359 -34.5563152),43,BELGRANO
343,-34.57150595,-58.468533458672105,30000.0,27.0,6794.0,1.0,zonaprop,$,POINT (-58.46853345867211 -34.57150595),43,BELGRANO
362,-34.5642469,-58.4601542,46000.0,50.0,7200.0,3.0,zonaprop,$,POINT (-58.4601542 -34.5642469),43,BELGRANO
389,-34.559894799999995,-58.4600899,33900.0,36.0,6800.0,1.0,zonaprop,$,POINT (-58.4600899 -34.5598948),43,BELGRANO
425,-34.56459576122449,-58.460101755102045,35000.0,44.0,4500.0,2.0,zonaprop,$,POINT (-58.46010175510204 -34.56459576122449),43,BELGRANO
438,-34.556725899999996,-58.447506000000004,48000.0,52.0,6900.0,2.0,zonaprop,$,POINT (-58.447506 -34.5567259),43,BELGRANO
460,-34.55552298367347,-58.460099618367344,32000.0,38.0,3000.0,1.0,zonaprop,$,POINT (-58.46009961836734 -34.55552298367347),43,BELGRANO
463,-34.5630371,-58.4629728,27000.0,28.0,3000.0,1.0,zonaprop,$,POINT (-58.4629728 -34.5630371),43,BELGRANO
465,-34.564088399999996,-58.457607200000005,32000.0,37.0,8000.0,2.0,zonaprop,$,POINT (-58.45760720000001 -34.5640884),43,BELGRANO
487,-34.5542823,-58.4361692,40000.0,42.0,11000.0,1.0,zonaprop,$,POINT (-58.4361692 -34.5542823),43,BELGRANO
581,-34.5613076,-58.4565454,46000.0,70.0,12000.0,2.0,zonaprop,$,POINT (-58.4565454 -34.5613076),43,BELGRANO
614,-34.5594033,-58.4545605,41500.0,40.0,8006.0,2.0,zonaprop,$,POINT (-58.4545605 -34.5594033),43,BELGRANO
616,-34.5655588,-58.457673899999996,38000.0,84.0,8000.0,2.0,zonaprop,$,POINT (-58.4576739 -34.5655588),43,BELGRANO
619,-34.557430700000005,-58.4621345,30000.0,35.0,0.0,1.0,zonaprop,$,POINT (-58.4621345 -34.5574307),43,BELGRANO
624,-34.5622778,-58.459378799999996,60000.0,74.0,8500.0,3.0,zonaprop,$,POINT (-58.4593788 -34.5622778),43,BELGRANO
633,-34.5587619,-58.4490594,80000.0,120.0,0.0,3.0,zonaprop,$,POINT (-58.4490594 -34.5587619),43,BELGRANO
651,-34.5582725,-58.4614824,30000.0,35.0,4900.0,2.0,zonaprop,$,POINT (-58.4614824 -34.5582725),43,BELGRANO
653,-34.5578427,-58.4588872,80000.0,55.0,5500.0,2.0,zonaprop,$,POINT (-58.4588872 -34.5578427),43,BELGRANO
669,-34.5521941,-58.45128489999999,30000.0,36.0,3700.0,2.0,zonaprop,$,POINT (-58.45128489999999 -34.5521941),43,BELGRANO
679,-34.56632959183673,-58.45484322448979,48000.0,46.0,11300.0,2.0,zonaprop,$,POINT (-58.45484322448979 -34.56632959183673),43,BELGRANO
689,-34.56310060816327,-58.46255211836735,52000.0,54.0,0.0,2.0,zonaprop,$,POINT (-58.46255211836735 -34.56310060816327),43,BELGRANO
690,-34.5479296,-58.4424304,78000.0,86.0,10300.0,3.0,zonaprop,$,POINT (-58.4424304 -34.5479296),43,BELGRANO
699,-34.5597946,-58.459968599999996,35000.0,35.0,3800.0,2.0,zonaprop,$,POINT (-58.4599686 -34.5597946),43,BELGRANO
700,-34.559524100000004,-58.45466139999999,105000.0,116.0,16000.0,3.0,zonaprop,$,POINT (-58.45466139999999 -34.5595241),43,BELGRANO
703,-34.5672161,-58.449728500000006,35000.0,27.0,5000.0,1.0,zonaprop,$,POINT (-58.44972850000001 -34.5672161),43,BELGRANO
708,-34.5602521,-58.451114000000004,220000.0,237.0,60000.0,4.0,zonaprop,$,POINT (-58.451114 -34.5602521),43,BELGRANO
731,-34.5512545,-58.445662,28000.0,40.0,4500.0,2.0,zonaprop,$,POINT (-58.445662 -34.5512545),43,BELGRANO
775,-34.568259873469394,-58.46789552244898,35000.0,36.0,5300.0,2.0,zonaprop,$,POINT (-58.46789552244898 -34.56825987346939),43,BELGRANO
828,-34.5570189,-58.465279599999995,32000.0,36.0,4200.0,1.0,zonaprop,$,POINT (-58.4652796 -34.5570189),43,BELGRANO
850,-34.5507148,-58.453103500000005,160000.0,125.0,24000.0,4.0,zonaprop,$,POINT (-58.4531035 -34.5507148),43,BELGRANO
859,-34.553895100000005,-58.45927488529308,65000.0,56.0,12000.0,2.0,zonaprop,$,POINT (-58.45927488529308 -34.55389510000001),43,BELGRANO
864,-34.56141829999999,-58.453024,45000.0,55.0,12500.0,3.0,zonaprop,$,POINT (-58.453024 -34.56141829999999),43,BELGRANO
870,-34.5507148,-58.453103500000005,160000.0,125.0,24000.0,4.0,zonaprop,$,POINT (-58.4531035 -34.5507148),43,BELGRANO
881,-34.557022720408156,-58.457905763265316,30000.0,35.0,6000.0,1.0,zonaprop,$,POINT (-58.45790576326532 -34.55702272040816),43,BELGRANO
910,-34.5538742,-58.4498839,45000.0,38.0,9900.0,1.0,zonaprop,$,POINT (-58.4498839 -34.5538742),43,BELGRANO
913,-34.56717108163265,-58.47222404081633,36000.0,46.0,4900.0,1.0,zonaprop,$,POINT (-58.47222404081633 -34.56717108163265),43,BELGRANO
917,-34.5515537,-58.452375,30000.0,35.0,5000.0,1.0,zonaprop,$,POINT (-58.452375 -34.5515537),43,BELGRANO
937,-34.567792100000005,-58.4708498,45000.0,49.0,5000.0,3.0,zonaprop,$,POINT (-58.4708498 -34.56779210000001),43,BELGRANO
938,-34.5664211,-58.4679547,40000.0,57.0,4000.0,1.0,zonaprop,$,POINT (-58.4679547 -34.5664211),43,BELGRANO
939,-34.5664211,-58.4679547,40000.0,57.0,4000.0,1.0,zonaprop,$,POINT (-58.4679547 -34.5664211),43,BELGRANO
956,-34.5521941,-58.45128489999999,150000.0,103.0,13000.0,4.0,zonaprop,$,POINT (-58.45128489999999 -34.5521941),43,BELGRANO
958,-34.5670075,-58.4505267,27000.0,30.0,4762.0,2.0,zonaprop,$,POINT (-58.4505267 -34.5670075),43,BELGRANO
965,-34.55880870000001,-58.4535206,35000.0,50.0,0.0,2.0,zonaprop,$,POINT (-58.4535206 -34.55880870000001),43,BELGRANO
986,-34.56121796326531,-58.46165309795918,42000.0,45.0,6300.0,2.0,zonaprop,$,POINT (-58.46165309795918 -34.56121796326531),43,BELGRANO
1018,-34.5694348,-58.4668233,95000.0,250.0,0.0,4.0,zonaprop,$,POINT (-58.4668233 -34.5694348),43,BELGRANO
1019,-34.5587619,-58.4490594,135000.0,75.0,16000.0,3.0,zonaprop,$,POINT (-58.4490594 -34.5587619),43,BELGRANO
1040,-34.5630511,-58.441985200000005,28700.0,32.0,5900.0,2.0,zonaprop,$,POINT (-58.4419852 -34.5630511),43,BELGRANO
1061,-34.565767351020405,-58.47028778367347,56000.0,60.0,13000.0,3.0,zonaprop,$,POINT (-58.47028778367347 -34.5657673510204),43,BELGRANO
1064,-34.560483700000006,-58.4633711,58000.0,48.0,9900.0,2.0,zonaprop,$,POINT (-58.4633711 -34.56048370000001),43,BELGRANO
1081,-34.554829999999995,-58.458512199999994,40000.0,48.0,6000.0,2.0,zonaprop,$,POINT (-58.45851219999999 -34.55483),43,BELGRANO
1119,-34.561382200000004,-58.46263489999999,28000.0,33.0,9000.0,1.0,zonaprop,$,POINT (-58.46263489999999 -34.5613822),43,BELGRANO
1120,-34.563097746938766,-58.460031542857145,42000.0,54.0,10500.0,2.0,zonaprop,$,POINT (-58.46003154285714 -34.56309774693877),43,BELGRANO
1137,-34.56556079999999,-58.452916,31000.0,37.0,8500.0,2.0,zonaprop,$,POINT (-58.452916 -34.56556079999999),43,BELGRANO
1140,-34.5559851,-58.460496299999996,75000.0,80.0,14000.0,3.0,zonaprop,$,POINT (-58.4604963 -34.5559851),43,BELGRANO
1143,-34.5588698,-58.4606978,35000.0,37.0,4500.0,1.0,zonaprop,$,POINT (-58.4606978 -34.5588698),43,BELGRANO
1153,-34.5588698,-58.4606978,35000.0,37.0,4500.0,1.0,zonaprop,$,POINT (-58.4606978 -34.5588698),43,BELGRANO
1176,-34.563449299999995,-58.4540797,75000.0,90.0,19500.0,4.0,zonaprop,$,POINT (-58.4540797 -34.56344929999999),43,BELGRANO
1263,-34.55880870000001,-58.4535206,35000.0,50.0,5000.0,2.0,zonaprop,$,POINT (-58.4535206 -34.55880870000001),43,BELGRANO
1309,-34.563370500000005,-58.4554709,37000.0,35.0,3200.0,1.0,zonaprop,$,POINT (-58.4554709 -34.5633705),43,BELGRANO
1355,-34.5613076,-58.4565454,120000.0,120.0,27000.0,4.0,zonaprop,$,POINT (-58.4565454 -34.5613076),43,BELGRANO
1359,-34.55880870000001,-58.4535206,29000.0,50.0,0.0,2.0,zonaprop,$,POINT (-58.4535206 -34.55880870000001),43,BELGRANO
1378,-34.5521941,-58.45128489999999,42500.0,35.0,8500.0,2.0,zonaprop,$,POINT (-58.45128489999999 -34.5521941),43,BELGRANO
1389,-34.5574794,-58.4606662,45000.0,50.0,9300.0,2.0,zonaprop,$,POINT (-58.4606662 -34.5574794),43,BELGRANO
1408,-34.5609586,-58.4618754,23000.0,26.0,4800.0,1.0,zonaprop,$,POINT (-58.4618754 -34.5609586),43,BELGRANO
1422,-34.5578427,-58.4588872,70000.0,55.0,4500.0,2.0,zonaprop,$,POINT (-58.4588872 -34.5578427),43,BELGRANO
1428,-34.5512545,-58.445662,60000.0,70.0,3500.0,2.0,zonaprop,$,POINT (-58.445662 -34.5512545),43,BELGRANO
1443,-34.557233399999994,-58.4503637,27000.0,34.0,5500.0,1.0,zonaprop,$,POINT (-58.4503637 -34.55723339999999),43,BELGRANO
1475,-34.5613076,-58.4565454,38000.0,45.0,10000.0,2.0,zonaprop,$,POINT (-58.4565454 -34.5613076),43,BELGRANO
1478,-34.556364342857144,-58.456424399999996,40000.0,55.0,5200.0,2.0,zonaprop,$,POINT (-58.4564244 -34.55636434285714),43,BELGRANO
1499,-34.56026669,-58.45627504,38000.0,45.0,5500.0,3.0,zonaprop,$,POINT (-58.45627504 -34.56026669),43,BELGRANO
1546,-34.567430200000004,-58.456318700000004,55000.0,60.0,0.0,3.0,zonaprop,$,POINT (-58.4563187 -34.5674302),43,BELGRANO
1551,-34.567815700000004,-58.4624556,40000.0,50.0,6200.0,2.0,zonaprop,$,POINT (-58.4624556 -34.5678157),43,BELGRANO
1651,-34.559968779310346,-58.456844127586216,200000.0,132.0,34000.0,4.0,zonaprop,$,POINT (-58.45684412758622 -34.55996877931035),43,BELGRANO
1659,-34.56641320000001,-58.461524399999995,55000.0,46.0,10000.0,2.0,zonaprop,$,POINT (-58.46152439999999 -34.56641320000001),43,BELGRANO
1675,-34.555259299999996,-58.4548444,26000.0,38.0,6500.0,1.0,zonaprop,$,POINT (-58.4548444 -34.5552593),43,BELGRANO
1679,-34.565371899999995,-58.46213710000001,42000.0,53.0,6262.0,2.0,zonaprop,$,POINT (-58.46213710000001 -34.5653719),43,BELGRANO
1721,-34.563176299999995,-58.451246600000005,170000.0,103.0,22072.0,5.0,zonaprop,$,POINT (-58.4512466 -34.56317629999999),43,BELGRANO
1726,-34.5645431,-58.45163170000001,85000.0,92.0,21800.0,4.0,zonaprop,$,POINT (-58.45163170000001 -34.5645431),43,BELGRANO
1762,-34.56768212244898,-58.45680573877551,30000.0,35.0,10000.0,1.0,zonaprop,$,POINT (-58.45680573877551 -34.56768212244898),43,BELGRANO
1797,-34.5672381,-58.460566099999994,75000.0,95.0,16000.0,3.0,zonaprop,$,POINT (-58.46056609999999 -34.5672381),43,BELGRANO
1810,-34.5540655,-58.4594425,60000.0,50.0,0.0,2.0,zonaprop,$,POINT (-58.4594425 -34.5540655),43,BELGRANO
1822,-34.5564803,-58.4543938,45000.0,54.0,5500.0,2.0,zonaprop,$,POINT (-58.4543938 -34.5564803),43,BELGRANO
1852,-34.5580244,-58.4499686,33600.0,40.0,6900.0,2.0,zonaprop,$,POINT (-58.4499686 -34.5580244),43,BELGRANO
1863,-34.5613076,-58.4565454,27000.0,32.0,0.0,1.0,zonaprop,$,POINT (-58.4565454 -34.5613076),43,BELGRANO
1871,-34.565506299999996,-58.467106799999996,55000.0,58.0,2000.0,2.0,zonaprop,$,POINT (-58.4671068 -34.5655063),43,BELGRANO
1880,-34.5627407,-58.4576726,50000.0,42.0,7500.0,2.0,zonaprop,$,POINT (-58.4576726 -34.5627407),43,BELGRANO
1884,-34.565506299999996,-58.467106799999996,55000.0,58.0,2000.0,2.0,zonaprop,$,POINT (-58.4671068 -34.5655063),43,BELGRANO
1901,-34.5571661,-58.45068810000001,42000.0,40.0,0.0,2.0,zonaprop,$,POINT (-58.45068810000001 -34.5571661),43,BELGRANO
1965,-34.5670075,-58.4505267,32000.0,32.0,3500.0,2.0,zonaprop,$,POINT (-58.4505267 -34.5670075),43,BELGRANO
1976,-34.5651839,-58.4689316,32000.0,38.0,5680.0,2.0,zonaprop,$,POINT (-58.4689316 -34.5651839),43,BELGRANO
1983,-34.561788037209304,-58.45715019069768,32000.0,40.0,9600.0,2.0,zonaprop,$,POINT (-58.45715019069768 -34.5617880372093),43,BELGRANO
